event_id,store_id,campaign_id,product_code,base_price(before_promo),quantity_sold(before_promo),promo_type,base_price(after_promo),quantity_sold(after_promo),campaign_name,start_date,end_date,product_name,category,revenue_before_promo,revenue_after_promo
388a78,STMDU-0,CAMP_SAN_01,P03,200,307.0,BOGOF,100,1277,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,61400.0,127700
182caa,STCHE-5,CAMP_SAN_01,P06,415,39.0,25% OFF,311,33,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,16185.0,10263
fc3573,STMYS-2,CAMP_SAN_01,P08,1190,61.0,BOGOF,595,163,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,72590.0,96985
05d8e7,STMYS-1,CAMP_SAN_01,P12,62,45.0,50% OFF,31,71,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,2790.0,2201
480431,STVSK-2,CAMP_SAN_01,P04,370,408.0,BOGOF,185,1607,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,150960.0,297295
5dda21,STCBE-0,CAMP_SAN_01,P14,1020,69.0,BOGOF,510,274,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,70380.0,139740
572031,STBLR-6,CAMP_SAN_01,P03,200,423.0,BOGOF,100,1734,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,84600.0,173400
db8aa8,STTRV-1,CAMP_SAN_01,P03,200,193.0,BOGOF,100,746,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,38600.0,74600
6ae178,STCHE-7,CAMP_SAN_01,P10,50,30.0,25% OFF,37,28,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,1500.0,1036
a83e09,STMDU-3,CAMP_SAN_01,P07,300,22.0,BOGOF,150,88,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,6600.0,13200
2b41a0,STBLR-3,CAMP_SAN_01,P02,860,450.0,33% OFF,576,634,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,387000.0,365184
a386d9,STCHE-2,CAMP_SAN_01,P09,90,54.0,25% OFF,67,50,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,4860.0,3350
dabee8,STBLR-1,CAMP_SAN_01,P05,55,19.0,25% OFF,41,17,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,1045.0,697
75f9b8,STCHE-4,CAMP_SAN_01,P06,415,27.0,25% OFF,311,22,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,11205.0,6842
367337,STCHE-6,CAMP_SAN_01,P09,90,81.0,25% OFF,67,60,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,7290.0,4020
00a25a,STCHE-3,CAMP_SAN_01,P12,62,64.0,50% OFF,31,89,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,3968.0,2759
bbf357,STVSK-4,CAMP_SAN_01,P11,190,40.0,50% OFF,95,57,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,7600.0,5415
d0fd0e,STBLR-0,CAMP_SAN_01,P11,190,43.0,50% OFF,95,62,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,8170.0,5890
9d63a7,STHYD-6,CAMP_SAN_01,P08,1190,43.0,BOGOF,595,166,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,51170.0,98770
466d6c,STMYS-1,CAMP_SAN_01,P11,190,31.0,50% OFF,95,50,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,5890.0,4750
686a37,STBLR-0,CAMP_SAN_01,P14,1020,85.0,BOGOF,510,350,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,86700.0,178500
a10402,STVSK-2,CAMP_SAN_01,P02,860,295.0,33% OFF,576,436,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,253700.0,251136
2eb400,STBLR-5,CAMP_SAN_01,P07,300,52.0,BOGOF,150,207,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,15600.0,31050
811007,STBLR-9,CAMP_SAN_01,P05,55,27.0,25% OFF,41,25,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,1485.0,1025
68c31e,STBLR-7,CAMP_SAN_01,P08,1190,54.0,BOGOF,595,235,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,64260.0,139825
2f3e5d,STCHE-2,CAMP_SAN_01,P01,172,333.0,33% OFF,115,402,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,57276.0,46230
d04c7f,STBLR-9,CAMP_SAN_01,P07,300,40.0,BOGOF,150,159,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,12000.0,23850
3459ec,STCHE-3,CAMP_SAN_01,P02,860,468.0,33% OFF,576,636,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,402480.0,366336
7d9576,STBLR-7,CAMP_SAN_01,P15,3000,120.0,500 Cashback,2500,345,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,360000.0,862500
5760fd,STCBE-1,CAMP_SAN_01,P13,350,87.0,BOGOF,175,346,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,30450.0,60550
cf9994,STCHE-5,CAMP_SAN_01,P10,50,37.0,25% OFF,37,31,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,1850.0,1147
37cb87,STBLR-1,CAMP_SAN_01,P07,300,46.0,BOGOF,150,115,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,13800.0,17250
368ca0,STBLR-4,CAMP_SAN_01,P04,370,432.0,BOGOF,185,1736,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,159840.0,321160
4.47E+06,STVJD-0,CAMP_SAN_01,P04,370,253.0,BOGOF,185,1017,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,93610.0,188145
0179b3,STMLR-2,CAMP_SAN_01,P05,55,15.0,25% OFF,41,12,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,825.0,492
6ae240,STBLR-4,CAMP_SAN_01,P13,350,94.0,BOGOF,175,371,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,32900.0,64925
57576d,STBLR-5,CAMP_SAN_01,P08,1190,49.0,BOGOF,595,194,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,58310.0,115430
1dd472,STMLR-1,CAMP_SAN_01,P04,370,220.0,BOGOF,185,886,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,81400.0,163910
317699,STCHE-2,CAMP_SAN_01,P03,200,310.0,BOGOF,100,1246,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,62000.0,124600
b5cd07,STVSK-3,CAMP_SAN_01,P01,172,222.0,33% OFF,115,275,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,38184.0,31625
bb974d,STBLR-2,CAMP_SAN_01,P03,200,307.0,BOGOF,100,1200,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,61400.0,120000
ff3c54,STCHE-3,CAMP_SAN_01,P05,55,24.0,25% OFF,41,19,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,1320.0,779
c0929c,STHYD-0,CAMP_SAN_01,P05,55,18.0,25% OFF,41,14,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,990.0,574
fe4a15,STCBE-4,CAMP_SAN_01,P01,172,205.0,33% OFF,115,284,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,35260.0,32660
2f0b42,STVSK-1,CAMP_SAN_01,P01,172,78.0,33% OFF,115,302,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,13416.0,34730
d70dcb,STCBE-4,CAMP_SAN_01,P15,3000,90.0,500 Cashback,2500,146,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,270000.0,365000
